,Text,illocution,id_illocution,nodeset_id,CA,RA,CA_premise,RA_premise,CA_conclusion,RA_conclusion,speaker,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words,final output,final input,RA final input,RA final output,CA final input,CA final output
531,Melanie Phillips : I think hypocrisy’s bad,Melanie Phillips thinks hypocrisy’s bad,435603,nodeset15931,0,1,0,0,0,1,Melanie,"['melanie', 'phillips', 'I', 'think', 'hypocrisy', '’', 's', 'bad']",8,,,,hypocrisy,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
532,Melanie Phillips : moral nihilism which basically connives that harm done to others because you turn a blind eye to it is infinitely greater harm than hypocrisy,moral nihilism which basically connives that harm done to others because you turn a blind eye to it is infinitely greater harm than hypocrisy,435610,nodeset15931,0,0,0,0,0,0,Melanie,"['melanie', 'phillip', 'moral', 'nihilism', 'which', 'basically', 'connive', 'that', 'harm', 'do', 'to', 'other', 'because', 'you', 'turn', 'a', 'blind', 'eye', 'to', 'it', 'be', 'infinitely', 'great', 'harm', 'than', 'hypocrisy']",26,,harm,,"connive,hypocrisy",,,,,,,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Giles Fraser : Much worse,Much worse,435614,nodeset15931,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'much', 'bad']",4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
534,"Michael Buerk : Our second witness, Edwina Currie, who didn’t want saints as politicians, which I suppose is convenient, she seemed to define harm in terms of harm to the people actually transgressing rather than…or perhaps it was just the way she answered the question, rather than the further harm that you, Melanie, certainly think comes from taking Class A drugs and the culture and criminality that that supports","Our second witness, Edwina Currie, who didn’t want saints as politicians, which I suppose is convenient, she seemed to define harm in terms of harm to the people actually transgressing rather than…or perhaps it was just the way she answered the question, rather than the further harm that you, Melanie, certainly think comes from taking Class A drugs and the culture and criminality that that supports",435625,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'our', 'second', 'witness', 'edwina', 'currie', 'who', 'do', 'not', 'want', 'saint', 'as', 'politician', 'which', 'I', 'suppose', 'be', 'convenient', 'she', 'seem', 'to', 'define', 'harm', 'in', 'term', 'of', 'harm', 'to', 'the', 'people', 'actually', 'transgress', 'rather', 'than', '…', 'or', 'perhaps', 'it', 'be', 'just', 'the', 'way', 'she', 'answer', 'the', 'question', 'rather', 'than', 'the', 'further', 'harm', 'that', 'you', 'melanie', 'certainly', 'think', 'come', 'from', 'take', 'class', 'a', 'drug', 'and', 'the', 'culture', 'and', 'criminality', 'that', 'that', 'support']",71,,harm,,,,,,transgress,saint,drug,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
535,Tim Stanley : No,no,22328,nodeset15932,0,1,0,1,1,0,Tim,"['tim', 'stanley', 'no']",3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
536,Tim Stanley : I disagree with your interpretation,Tim Stanley disagrees with Michael Buerk's interpretation,435630,nodeset15932,0,1,0,1,0,0,Tim,"['tim', 'stanley', 'I', 'disagree', 'with', 'your', 'interpretation']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
537,Tim Stanley : I did think she was saying that,Tim Stanley did think she was saying that,435634,nodeset15932,0,1,0,0,0,1,Tim,"['tim', 'stanley', 'I', 'do', 'think', 'she', 'be', 'say', 'that']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
538,"Tim Stanley : when we mined in to it, I actually felt she wasn’t saying that","when we mined in to it, Tim Stanley actually felt she wasn’t saying that",435639,nodeset15932,0,0,0,0,0,0,Tim,"['tim', 'stanley', 'when', 'we', 'mine', 'in', 'to', 'it', 'I', 'actually', 'feel', 'she', 'be', 'not', 'say', 'that']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,Tim Stanley : Mrs Currie gave a far more conservative answer that I expected,Mrs Currie gave a far more conservative answer that I expected,435644,nodeset15932,0,0,0,0,0,0,Tim,"['tim', 'stanley', 'mrs', 'currie', 'give', 'a', 'far', 'more', 'conservative', 'answer', 'that', 'I', 'expect']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
540,"Tim Stanley : one of the reasons why I raised the issue of adultery is because that to me is a classic example of where sometimes a…what I regard as infraction  can be seen within politics as a case of, oh you got caught out, and, oh dear, how naughty, how silly","one of the reasons why Tim Stanley raised the issue of adultery is because that to me is a classic example of where sometimes a…what I regard as infraction  can be seen within politics as a case of, oh you got caught out, and, oh dear, how naughty, how silly",435648,nodeset15932,0,0,0,0,0,0,Tim,"['tim', 'stanley', 'one', 'of', 'the', 'reason', 'why', 'I', 'raise', 'the', 'issue', 'of', 'adultery', 'be', 'because', 'that', 'to', 'I', 'be', 'a', 'classic', 'example', 'of', 'where', 'sometimes', 'a', '…', 'what', 'I', 'regard', 'as', 'infraction', 'can', 'be', 'see', 'within', 'politic', 'as', 'a', 'case', 'of', 'oh', 'you', 'got', 'catch', 'out', 'and', 'oh', 'dear', 'how', 'naughty', 'how', 'silly']",53,,,,,,,,,,adultery,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
541,Tim Stanley : the whole back to basics thing,the whole back to basics thing,435652,nodeset15932,0,0,0,0,0,0,Tim,"['tim', 'stanley', 'the', 'whole', 'back', 'to', 'basic', 'thing']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
542,Tim Stanley : she was hinting there that she understands there’s personal harm involved and that’s why it’s a bad thing and that’s why it’s called out,she was hinting there that she understands there’s personal harm involved and that’s why it’s a bad thing and that’s why it’s called out,435656,nodeset15932,0,0,0,0,0,0,Tim,"['tim', 'stanley', 'she', 'be', 'hint', 'there', 'that', 'she', 'understand', 'there', '’', 'personal', 'harm', 'involve', 'and', 'that', '’', 'why', 'it', '’', 'a', 'bad', 'thing', 'and', 'that', '’', 'why', 'it', '’', 's', 'call', 'out']",32,,harm,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,"Tim Stanley : I don’t care about the [camp…element 36:42] attached to it, it’s the actual harm done","I don’t care about the [camp…element 36:42] attached to it, it’s the actual harm done",435660,nodeset15932,0,0,0,0,0,0,Tim,"['tim', 'stanley', 'I', 'do', 'not', 'care', 'about', 'the', 'camp', '…', 'element', 'attach', 'to', 'it', 'it', '’', 'the', 'actual', 'harm', 'do']",20,care,harm,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,"Melanie Phillips : her point, you know, we don’t want saints to govern us","her point, you know, we don’t want saints to govern us",435664,nodeset15932,0,0,0,0,0,0,Melanie,"['melanie', 'phillip', 'her', 'point', 'you', 'know', 'we', 'do', 'not', 'want', 'saint', 'to', 'govern', 'we']",14,,,,,,,govern,,saint,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
545,"Melanie Phillips : quite obviously, you know, there is no such things as a saint","quite obviously, you know, there is no such things as a saint",435668,nodeset15932,0,1,0,1,0,0,Melanie,"['melanie', 'phillip', 'quite', 'obviously', 'you', 'know', 'there', 'be', 'no', 'such', 'thing', 'as', 'a', 'saint']",14,,,,,,,,,saint,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
546,"Melanie Phillips : in a way that’s a, kind of, straw person","in a way that’s a, kind of, straw person",435672,nodeset15932,0,1,0,0,0,1,Melanie,"['melanie', 'phillips', 'in', 'a', 'way', 'that', '’', 'a', 'kind', 'of', 'straw', 'person']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
547,"Melanie Phillips : that was very much the point that I picked up from the next witness, Dr Balick","that was very much the point that Melanie Phillips picked up from the next witness, Dr Balick",435676,nodeset15932,0,1,0,1,0,0,Melanie,"['melanie', 'phillips', 'that', 'be', 'very', 'much', 'the', 'point', 'that', 'I', 'pick', 'up', 'from', 'the', 'next', 'witness', 'dr', 'balick']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
548,Melanie Phillips : he said that our politicians should have the experiences as others have,Dr. Balick said that our politicians should have the experiences as others have,435680,nodeset15932,0,1,0,0,0,1,Melanie,"['melanie', 'phillips', 'he', 'say', 'that', 'our', 'politician', 'should', 'have', 'the', 'experience', 'as', 'other', 'have']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
549,Melanie Phillips : the fact that others are breaking the law means that we should have politicians who break the law,the fact that others are breaking the law means that we should have politicians who break the law,435687,nodeset15932,0,1,0,1,0,0,Melanie,"['melanie', 'phillip', 'the', 'fact', 'that', 'other', 'be', 'break', 'the', 'law', 'mean', 'that', 'we', 'should', 'have', 'politician', 'who', 'break', 'the', 'law']",20,,,law,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
550,Melanie Phillips : he said people don’t fit in to a construct of laws,he said people don’t fit in to a construct of laws,435694,nodeset15932,0,0,0,0,0,0,Melanie,"['melanie', 'phillips', 'he', 'say', 'people', 'do', 'not', 'fit', 'in', 'to', 'a', 'construct', 'of', 'law']",14,,,law,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,"Melanie Phillips : if Michael Gove or any politician had been found say 20 years ago to have been guilty of theft, to have been a serial groper, to have made outrageous racist remarks, you wouldn’t see him for dust","if Michael Gove or any politician had been found say 20 years ago to have been guilty of theft, to have been a serial groper, to have made outrageous racist remarks, you wouldn’t see him for dust",435698,nodeset15932,0,1,0,0,0,1,Melanie,"['melanie', 'phillips', 'if', 'michael', 'gove', 'or', 'any', 'politician', 'have', 'be', 'find', 'say', 'year', 'ago', 'to', 'have', 'be', 'guilty', 'of', 'theft', 'to', 'have', 'be', 'a', 'serial', 'groper', 'to', 'have', 'make', 'outrageous', 'racist', 'remark', 'you', 'would', 'not', 'see', 'he', 'for', 'dust']",39,,,,"theft,racist",,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
552,Melanie Phillips : What this shows to me is that there is a double standard with regard to drugs,What this shows to Melanie Phillips is that there is a double standard with regard to drugs,435702,nodeset15932,0,1,0,1,0,0,Melanie,"['melanie', 'phillip', 'what', 'this', 'show', 'to', 'I', 'be', 'that', 'there', 'be', 'a', 'double', 'standard', 'with', 'regard', 'to', 'drug']",18,,,,,,,,,,drug,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
553,Melanie Phillips : It’s inconsistent,It’s inconsistent,435709,nodeset15932,0,1,0,0,0,1,Melanie,"['melanie', 'phillips', 'it', '’', 'inconsistent']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
554,Michael Buerk : Yeah,Yeah,435715,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'yeah']",3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
555,"Michael Buerk : Kehinde, Edwina Currie, our second witness, at the end of her evidence did…she obviously admires him as a politician, as an effective departmental minister and so on, excellent record, achieves results","Kehinde, Edwina Currie, our second witness, at the end of her evidence did…she obviously admires him as a politician, as an effective departmental minister and so on, excellent record, achieves results",435720,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'kehinde', 'edwina', 'currie', 'our', 'second', 'witness', 'at', 'the', 'end', 'of', 'her', 'evidence', 'do', '…', 'she', 'obviously', 'admire', 'he', 'as', 'a', 'politician', 'as', 'an', 'effective', 'departmental', 'minister', 'and', 'so', 'on', 'excellent', 'record', 'achieve', 'result']",35,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
556,"Michael Buerk : how is that set against…you know, in this equation from your point of view","that is set against by xxx …you know, in this equation from your point of view",435724,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'how', 'be', 'that', 'set', 'against', '…', 'you', 'know', 'in', 'this', 'equation', 'from', 'your', 'point', 'of', 'view']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
557,"Kehinde Andrews : I’m pretty sure that if you talked to any teacher, they would not say that he had achieved wonderful reforms of the education system","I’m pretty sure that if you talked to any teacher, they would not say that he had achieved wonderful reforms of the education system",435729,nodeset15932,0,1,0,1,0,0,Kehinde,"['kehinde', 'andrews', 'I', '’', 'm', 'pretty', 'sure', 'that', 'if', 'you', 'talk', 'to', 'any', 'teacher', 'they', 'would', 'not', 'say', 'that', 'he', 'have', 'achieve', 'wonderful', 'reform', 'of', 'the', 'education', 'system']",28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
558,Kehinde Andrews : particularly those teachers who’d been kicked out for cocaine possession,particularly those teachers who’d been kicked out for cocaine possession,435734,nodeset15932,0,1,0,1,0,1,Kehinde,"['kehinde', 'andrews', 'particularly', 'those', 'teacher', 'who', '’', 'd', 'be', 'kick', 'out', 'for', 'cocaine', 'possession']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
559,Kehinde Andrews : part of that is we defend people that we support,part of that is we defend people that we support,435741,nodeset15932,0,1,0,0,0,1,Kehinde,"['kehinde', 'andrews', 'part', 'of', 'that', 'be', 'we', 'defend', 'people', 'that', 'we', 'support']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
560,"Kehinde Andrews : actually if you want to talk about harm and Michael Gove, just look at what he did to the schools","actually if you want to talk about harm and Michael Gove, just look at what he did to the schools",435748,nodeset15932,0,0,0,0,0,0,Kehinde,"['kehinde', 'andrews', 'actually', 'if', 'you', 'want', 'to', 'talk', 'about', 'harm', 'and', 'michael', 'gove', 'just', 'look', 'at', 'what', 'he', 'do', 'to', 'the', 'school']",22,,harm,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Michael Buerk : that is a separate and much more controversial issue,that is a separate and much more controversial issue,435753,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'that', 'be', 'a', 'separate', 'and', 'much', 'more', 'controversial', 'issue']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562,"Kehinde Andrews : the point is that we defend people that we think…that we agree with, right","the point is that we defend people that we think…that we agree with, right",435758,nodeset15932,0,0,0,0,0,0,Kehinde,"['kehinde', 'andrews', 'the', 'point', 'be', 'that', 'we', 'defend', 'people', 'that', 'we', 'think', '…', 'that', 'we', 'agree', 'with', 'right']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
563,Michael Buerk : I understand your point,I understand your point,435762,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'I', 'understand', 'your', 'point']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
564,"Michael Buerk : Giles, what really surprised me in this programme was the word ‘character’ didn’t come in for…until 25 minutes in to the programme","Giles, what really surprised Michael Buerk in this programme was the word ‘character’ didn’t come in for…until 25 minutes in to the programme",435766,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'gile', 'what', 'really', 'surprise', 'I', 'in', 'this', 'programme', 'be', 'the', 'word', 'character', 'do', 'not', 'come', 'in', 'for', '…', 'until', 'minute', 'in', 'to', 'the', 'programme']",26,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
565,"Giles Fraser : That’s very interesting, isn’t it",That’s very interesting,435772,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'that', '’', 'very', 'interesting', 'be', 'not', 'it']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
566,Michael Buerk : Isn’t it,it is,234630,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'be', 'not', 'it']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
567,Giles Fraser : Yeah,Yeah,435715,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'yeah']",3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568,Giles Fraser : you just thought that would come in much earlier,you just thought that would come in much earlier,435782,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'you', 'just', 'think', 'that', 'would', 'come', 'in', 'much', 'early']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
569,"Michael Buerk : if we were having this discussion five years ago, it would all be about how a transgression reflects upon the essential character of the person involved","if we were having this discussion five years ago, it would all be about how a transgression reflects upon the essential character of the person involved",435786,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'if', 'we', 'be', 'have', 'this', 'discussion', 'five', 'year', 'ago', 'it', 'would', 'all', 'be', 'about', 'how', 'a', 'transgression', 'reflect', 'upon', 'the', 'essential', 'character', 'of', 'the', 'person', 'involve']",28,,,,,,,,transgression,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
570,Michael Buerk : Isn’t it interesting that it didn’t come up until…and then wasn’t dwelled on [voices overlap 38:39],It is interesting that it didn’t come up until…and then wasn’t dwelled on [voices overlap 38:39],435790,nodeset15932,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'be', 'not', 'it', 'interesting', 'that', 'it', 'do', 'not', 'come', 'up', 'until', '…', 'and', 'then', 'be', 'not', 'dwell', 'on', 'voice', 'overlap']",22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
571,Giles Fraser : that is interesting,That is interesting,29787,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'that', 'be', 'interesting']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
572,"Giles Fraser : we’ve focussed on this idea of hypocrisy because I think it does show…the fact that we’ve become so obsessed with this idea of hypocrisy, it’s the one thing","we’ve focussed on this idea of hypocrisy because I think it does show…the fact that we’ve become so obsessed with this idea of hypocrisy, it’s the one thing",435797,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'we', '’', 've', 'focusse', 'on', 'this', 'idea', 'of', 'hypocrisy', 'because', 'I', 'think', 'it', 'do', 'show', '…', 'the', 'fact', 'that', 'we', '’', 've', 'become', 'so', 'obsessed', 'with', 'this', 'idea', 'of', 'hypocrisy', 'it', '’', 'the', 'one', 'thing']",37,,,,hypocrisy,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
573,"Giles Fraser : we talked to the psychotherapist and he said, look we’re all bloody hypocrites","we talked to the psychotherapist and he said, look we’re all bloody hypocrites",435801,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'we', 'talk', 'to', 'the', 'psychotherapist', 'and', 'he', 'say', 'look', 'we', '’', 're', 'all', 'bloody', 'hypocrite']",17,,,,hypocrite,,,,,bloody,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
574,Giles Fraser : All of us are,All of us are hypocrites,435805,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'all', 'of', 'we', 'be']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
575,Giles Fraser : so how come it’s this thing that’s now…Paul Staines is the great gotcha in our media culture,it’s this thing that’s now…Paul Staines is the great gotcha in our media culture because xxx,435813,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'so', 'how', 'come', 'it', '’', 'this', 'thing', 'that', '’', 'now', '…', 'paul', 'staine', 'be', 'the', 'great', 'gotcha', 'in', 'our', 'medium', 'culture']",23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
576,Giles Fraser : we probably haven’t got anything else,we probably haven’t got anything else,435817,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'we', 'probably', 'have', 'not', 'get', 'anything', 'else']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
577,Giles Fraser : we don’t believe in any of the other stuff,we don’t believe in any of the other stuff,435824,nodeset15932,0,0,0,0,0,0,Giles,"['gile', 'fraser', 'we', 'do', 'not', 'believe', 'in', 'any', 'of', 'the', 'other', 'stuff']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
